region,year,month,pixels,surface,duration,max_int,mean_int,cum_int,I Moderate,II Strong,III Severe,IV Extreme
Adriatic Sea,2019,déc,9,1,180,2.290811111111111,1.5734908275237307,289.2213,165,9,0,0
Levantine Sea,1982,juin,10,0.5,50,1.5104875,1.420859034090909,70.0564,50,0,0,0
Levantine Sea,1982,juil,4,0.2,5,1.330575,1.319,6.3583,5,0,0,0
Levantine Sea,1982,août,1,0.05,6,1.6345,1.5144833333333334,9.0869,6,0,0,0
Levantine Sea,1982,sept,1,0.05,6,1.3923,1.2978666666666667,7.7872,6,0,0,0
Levantine Sea,1986,mars,3,0.15000000000000002,17,1.0594000000000001,1.002761111111111,17.0532,17,0,0,0
Levantine Sea,1986,avril,3,0.15000000000000002,21,1.6562333333333332,1.284891111111111,26.6842,21,0,0,0
Levantine Sea,1986,sept,2,0.1,10,1.16815,1.08259,10.8259,10,0,0,0
Levantine Sea,1988,juil,16,0.8,154,1.5669272727272727,1.3585300468509656,223.5509,154,0,0,0
Levantine Sea,1988,août,14,0.7000000000000001,86,1.5721888888888889,1.359835396825397,125.49,85,1,0,0
Levantine Sea,1988,sept,3,0.15000000000000002,19,1.3788333333333334,1.260504761904762,23.6212,19,0,0,0
Levantine Sea,1989,avril,15,0.75,71,2.27634,1.8553629583333333,130.0411,49,22,0,0
Levantine Sea,1989,mai,18,0.9,106,2.0038916666666666,1.5705371482683983,169.5844,104,2,0,0
Levantine Sea,1989,juin,7,0.35000000000000003,37,1.6129714285714285,1.4752751700680273,54.6638,37,0,0,0
Levantine Sea,1990,déc,4,0.2,31,1.6496,1.4433764285714286,44.7769,31,0,0,0
Levantine Sea,1991,mars,4,0.2,8,1.13665,1.0901,8.7208,8,0,0,0
Levantine Sea,1991,avril,7,0.35000000000000003,66,1.2993428571428571,1.1458031560502988,76.08500000000001,65,0,0,0
Levantine Sea,1991,nov,4,0.2,15,1.629,1.54022375,24.6363,15,0,0,0
Levantine Sea,1991,déc,2,0.1,5,1.28275,1.2660375,6.2631,5,0,0,0
Levantine Sea,1994,mai,18,0.9,111,2.075266666666667,1.7925943143738976,211.7578,110,1,0,0
Levantine Sea,1994,juin,18,0.9,23,1.8017083333333335,1.7151033333333334,41.4066,23,0,0,0
Levantine Sea,1994,sept,13,0.65,165,1.6876714285714285,1.3255264419707278,216.3424,162,0,0,0
Levantine Sea,1994,oct,20,1,439,2.0752,1.6148826225578257,716.4055000000001,414,22,0,0
Levantine Sea,1994,nov,1,0.05,5,1.7373,1.52732,7.6366,5,0,0,0
Levantine Sea,1995,mai,3,0.15000000000000002,24,1.70085,1.4813471428571428,35.6356,24,0,0,0
Levantine Sea,1995,juin,11,0.55,77,1.56348,1.4232016944444443,109.2568,77,0,0,0
Levantine Sea,1995,juil,1,0.05,5,1.4406,1.29012,6.4506,5,0,0,0
Levantine Sea,1996,déc,1,0.05,5,1.2671,1.1984,5.992,5,0,0,0
Levantine Sea,1997,janv,4,0.2,25,1.152375,1.086565,26.9402,25,0,0,0
Levantine Sea,1997,mai,1,0.05,8,1.6638,1.5196125,12.1569,8,0,0,0
Levantine Sea,1997,juin,1,0.05,3,1.6953,1.6496333333333333,4.9489,3,0,0,0
Levantine Sea,1997,juil,3,0.15000000000000002,18,1.8414,1.590053076923077,28.993699999999997,18,0,0,0
Levantine Sea,1998,avril,11,0.55,79,1.3416571428571429,1.2373789965986395,95.79350000000001,79,0,0,0
Levantine Sea,1998,juil,16,0.8,51,1.70259,1.5371498333333333,78.6353,51,0,0,0
Levantine Sea,1998,août,20,1,260,1.9163785714285715,1.5078178485011364,385.4944,254,5,0,0
Levantine Sea,1998,sept,7,0.35000000000000003,121,1.561257142857143,1.3260529038281978,160.6184,119,0,0,0
Levantine Sea,1998,nov,14,0.7000000000000001,67,1.7708222222222223,1.5638175044091711,106.4593,66,0,0,0
Levantine Sea,1998,déc,19,0.9500000000000001,193,1.8299,1.5102980127280128,307.7202,189,0,0,0
Levantine Sea,1999,janv,4,0.2,23,1.327275,1.1793916666666666,26.8131,23,0,0,0
Levantine Sea,1999,févr,3,0.15000000000000002,11,1.2385,1.1629,13.5799,11,0,0,0
Levantine Sea,1999,mars,10,0.5,83,1.245,1.072668059321631,89.8454,83,0,0,0
Levantine Sea,1999,avril,7,0.35000000000000003,31,1.255242857142857,1.1774385714285713,35.8645,31,0,0,0
Levantine Sea,1999,mai,19,0.9500000000000001,193,1.8197769230769232,1.5716925989043635,309.6834,193,0,0,0
Levantine Sea,1999,juin,8,0.4,42,1.3491285714285715,1.254150238095238,53.9214,42,0,0,0
Levantine Sea,1999,juil,2,0.1,6,1.6895,1.64383,11.2699,6,0,0,0
Levantine Sea,1999,août,4,0.2,30,1.5709,1.2903892857142858,39.4271,27,3,0,0
Levantine Sea,1999,sept,6,0.30000000000000004,37,1.3011666666666666,1.2233685515873016,43.7138,37,0,0,0
Levantine Sea,1999,oct,5,0.25,16,1.2636399999999999,1.2309925,21.2434,16,0,0,0
Levantine Sea,1999,nov,2,0.1,34,1.80445,1.507398275862069,51.1483,32,0,0,0
Levantine Sea,1999,déc,15,0.75,182,3.399635714285714,2.18692112670068,388.2658,106,53,20,3
Levantine Sea,2000,janv,9,0.45,61,1.4004333333333334,1.1898521978021979,72.6027,61,0,0,0
Levantine Sea,2000,juin,6,0.30000000000000004,39,1.8760833333333333,1.5665642803030302,62.9729,37,2,0,0
Levantine Sea,2000,juil,12,0.6,98,2.6087714285714285,1.8755239857761286,180.4241,78,20,0,0
Levantine Sea,2001,janv,1,0.05,2,1.2934,1.21365,2.4273,2,0,0,0
Levantine Sea,2001,févr,3,0.15000000000000002,24,1.2326666666666668,1.049235185185185,24.7467,24,0,0,0
Levantine Sea,2001,mars,20,1,416,1.6081285714285714,1.2764817528636723,535.2877,394,2,0,0
Levantine Sea,2001,avril,20,1,328,1.8519999999999999,1.4638472452900793,483.0792,319,9,0,0
Levantine Sea,2001,mai,16,0.8,67,1.47349,1.3382746132478633,91.2049,67,0,0,0
Levantine Sea,2001,juin,3,0.15000000000000002,12,1.6753666666666667,1.4792666666666665,17.2236,12,0,0,0
Levantine Sea,2001,août,9,0.45,59,1.5631833333333334,1.3751160714285715,81.3307,59,0,0,0
